0.17572019871174208,0.021707277175015322,0.2529480300029097,0.06495948963867902,0.20345428739356547,0.22324953066283582,0.021514017318401288,0.04291784216931914,0.05083016705021676
0.3618731152146447,0.09902414478297705,0.0978017765687311,0.02315977115603693,0.1897293302312534,0.3544132824731438,0.1211426070794252,0.09684652807406159,0.05785380281364398
0.1341851954079386,0.1409121798292909,0.04037175730481382,0.2516564517292766,0.2181977835067825,0.22708635388594386,0.024859605789312105,0.0880481961682626,0.029797803457790158
0.5165879277079279,0.09517239996073291,0.3849502021862897,0.2330180863611848,0.8253686993071148,0.5727312695696448,1.2584086322472068,0.3218837412127908,0.4148613796025298
0.32180532417389657,0.08828719707107406,0.02604547305515234,0.03363827185414455,0.1986457063887027,0.21258566900585435,0.03362885665615172,0.038717567072325196,0.041100486615124165
0.13740014556033048,0.12935133036295632,0.07896454900776677,0.08043030108941115,0.2935780418673486,0.3993694196271584,0.14077138677065495,0.13609481988672456,0.14498379219761082
0.4636713419366495,0.49530912906318747,0.08893218390061798,0.09890466790467138,0.1835689697815692,0.18659939263924022,0.17010820086051115,0.16401046714564693,0.13018627679854228
0.27261352375356096,0.1759627801553499,0.055434044894210395,0.017361835540441378,0.422086938122152,0.5562488751549177,0.22172791133879982,0.019292485583770693,0.1615914601703939
0.2247688812981014,0.15558598908642127,0.05848333095848765,0.19946348872245598,0.03469654161440302,0.05565968020030298,0.05166672043007955,0.1533727485572323,0.025744578717340347
0.1913585056115952,0.27645196015675094,0.1241279384266057,0.05621649328842078,0.15380070501381032,0.23605451763124052,0.2280484554633416,0.10928973006664083,0.1127301784672361
0.3672870811776532,0.0456753033195548,0.1239455525624054,0.032850164890504484,0.12787963090343982,0.18793607069071822,0.11112777930532641,0.020927653157166638,0.031973426466364224
0.303908730816781,0.06937170412591386,0.034450447505559825,0.04991309113515878,0.09047762154256707,0.21921655959347597,0.05229085324732551,0.049356188399564786,0.16431956669855236
0.07326026662978143,0.04763856980780735,0.025035974117257755,0.08222590832578258,0.026007050326145534,0.020756525078474322,0.01989304736166215,0.08547280269185047,0.022213734490175215
0.10658658452169298,0.13373045028464287,0.14749802258561526,0.10491234436423581,0.08584054985844393,0.10777151757305824,0.04419464522616588,0.03978483798299716,0.050779260858477775
0.21616949368493232,0.020517472228972718,0.055488737596020334,0.28743944289768814,10.485818883933991,10.486229418199427,0.028427392892537057,0.017526170907151018,0.246472040334531
0.25668064278584074,0.3440771819561087,0.042847875982252336,0.05206634961186315,0.11271466292410778,0.15776538488105263,0.05965835270621415,0.14067803497280418,0.14842883496012169
0.06023571124416901,0.030826125283596708,0.02313841748340547,0.014978014190502998,0.04494769687698641,0.05333641089605417,0.04696033142209207,0.026226287991596937,0.040091089465683696
0.14631410793842875,0.15115935801382432,0.06106330545202472,0.11373417305811007,0.1986633852147899,0.22733262241068972,0.1340721481482672,0.10444920470561929,0.27288048221842026
0.18729231635255592,0.12216719498053381,0.032762514447782796,0.18572457469882336,0.2512516900733324,0.2547178369698287,0.043094629118064456,0.09364388111664443,0.026976024213233155
0.2740623408399386,0.25681082531700256,0.12993819043427277,0.13517265194311065,0.08037626791811404,0.07510947565609372,0.06966371604596854,0.07004213017891446,0.11454751561397275
0.5499902710278688,0.22653614501884684,0.26920484765323227,0.034153605226974214,0.26426763317599916,0.41011210357657085,0.25725826031441634,0.1957036183876016,0.20752831132161223
0.24887825002063424,0.09145964501716955,0.3557009746027319,0.02444381312316064,0.15994269807236172,0.16734510250776186,0.15953251148973438,0.09187146818608413,0.21040318438654865
0.17730942821331677,0.07251574541665647,0.0577364702765938,0.05974417684315909,0.37336958343353754,0.43021238940783657,0.2442346549256814,0.1803901327678429,0.16476158279971295
0.12252237890823592,0.050608629040247016,0.14784857118010983,0.18311253370536926,0.1266474985496709,0.1144325128623854,0.07145231510128508,0.021480223462524775,0.02631539473388153
0.06285883655726801,0.022443261795024358,0.037991665752723544,0.06031776963162127,0.032135131346653405,0.008848728722251578,0.03345245382130684,0.04150341351423198,0.030443937546469464
